,Code,Toan,NguVan,NgoaiNgu,VatLi,HoaHoc,SinhHoc,KHTN,DiaLi,LichSu,GDCD,KHXH,KhoiA00,KhoiA01,KhoiB00,KhoiC00,KhoiD00,KhoiD07
236,53000237,7.8,8.0,6.8,4.75,7.5,8.25,6.83,,,,,20.05,19.35,23.55,,22.6,22.1
237,53000238,6.0,,6.2,4.5,7.25,6.75,6.17,,,,,17.75,16.7,20.0,,,19.45
238,53000239,5.4,7.0,4.6,,,,,6.75,4.25,8.5,6.5,,,,18.0,17.0,
239,53000240,9.0,8.25,6.8,7.25,8.25,7.0,7.5,,,,,24.5,23.05,24.25,,24.05,24.05
240,53000241,7.8,9.0,6.6,7.0,7.5,7.5,7.33,,,,,22.3,21.4,22.8,,23.4,21.9
241,53000242,4.8,8.0,4.6,,,,,5.75,6.5,8.5,6.92,,,,20.25,17.4,
242,53000243,7.4,8.25,7.0,,,,,4.75,7.5,9.0,7.08,,,,20.5,22.65,
243,53000244,8.6,9.0,8.6,7.5,8.25,6.0,7.25,,,,,24.35,24.700000000000003,22.85,,26.200000000000003,25.450000000000003
244,53000245,7.0,7.75,5.0,6.75,7.5,6.5,6.92,,,,,21.25,18.75,21.0,,19.75,19.5
245,53000246,4.4,6.75,4.2,,,,,6.0,4.5,7.25,5.92,,,,17.25,15.35,
246,53000247,6.0,8.25,3.4,,,,,8.0,8.75,9.5,8.75,,,,25.0,17.65,
247,53000248,7.2,8.5,6.2,,,,,8.5,7.5,9.5,8.5,,,,24.5,21.9,
248,53000249,7.2,8.75,6.8,,,,,8.0,5.25,6.75,6.67,,,,22.0,22.75,
249,53000250,8.2,8.0,6.4,7.0,6.75,6.5,6.75,,,,,21.95,21.6,21.45,,22.6,21.35
250,53000251,6.2,7.0,4.6,,,,,6.25,5.5,9.25,7.0,,,,18.75,17.8,
251,53000252,7.6,8.25,6.6,7.0,6.0,6.25,6.42,,,,,20.6,21.2,19.85,,22.45,20.2
252,53000253,6.0,7.0,8.4,,,,,7.75,6.0,9.25,7.67,,,,20.75,21.4,
253,53000254,8.6,8.25,7.6,7.75,7.75,5.5,7.0,,,,,24.1,23.95,21.85,,24.45,23.95
254,53000255,7.0,8.5,8.4,,,,,4.75,6.0,7.75,6.17,,,,19.25,23.9,
255,53000256,7.4,8.75,7.6,7.25,7.25,6.25,6.92,,,,,21.9,22.25,20.9,,23.75,22.25
256,53000257,7.6,7.0,5.8,,,,,6.75,5.75,8.5,7.0,,,,19.5,20.4,
257,53000258,5.2,8.5,4.8,,,,,5.75,6.0,7.5,6.42,,,,20.25,18.5,
258,53000259,5.2,5.5,3.0,,,,,6.75,5.0,8.0,6.58,,,,17.25,13.7,
259,53000260,7.8,8.25,3.6,7.0,7.5,5.25,6.58,,,,,22.3,18.4,20.55,,19.65,18.9
260,53000261,8.8,8.5,9.0,5.75,8.75,9.5,8.0,,,,,23.3,23.55,27.05,,26.3,26.55
261,53000262,8.6,9.0,7.8,5.5,6.25,5.5,5.75,,,,,20.35,21.9,20.35,,25.4,22.65
262,53000263,7.2,7.75,5.2,,,,,5.25,5.25,9.25,6.58,,,,18.25,20.15,
263,53000264,8.2,8.0,8.8,6.75,7.0,6.0,6.58,,,,,21.95,23.75,21.2,,25.0,24.0
264,53000265,8.6,8.75,9.0,7.75,8.25,6.5,7.5,,,,,24.6,25.35,23.35,,26.35,25.85
265,53000266,7.6,8.5,8.0,7.75,7.5,6.75,7.33,,,,,22.85,23.35,21.85,,24.1,23.1
266,53000267,7.8,9.25,7.0,6.75,7.75,6.75,7.08,,,,,22.3,21.55,22.3,,24.05,22.55
267,53000268,7.2,7.25,7.2,,,,,6.75,6.0,8.5,7.08,,,,20.0,21.65,
268,53000269,6.0,6.0,3.6,,,,,4.75,5.25,8.5,6.17,,,,16.0,15.6,
269,53000270,7.6,9.0,7.4,6.5,7.75,8.0,7.42,,,,,21.85,21.5,23.35,,24.0,22.75
270,53000271,3.0,7.0,6.0,,,,,5.5,7.0,8.75,7.08,,,,19.5,16.0,
271,53000272,3.6,7.25,4.4,,,,,7.0,4.25,6.5,5.92,,,,18.5,15.25,
272,53000273,5.6,6.5,2.2,4.25,5.75,5.25,5.08,,,,,15.6,12.05,16.6,,14.299999999999999,13.55
273,53000274,7.2,7.0,7.4,,,,,4.0,5.75,8.0,5.92,,,,16.75,21.6,
274,53000275,7.0,5.25,3.4,5.5,5.0,6.0,5.5,,,,,17.5,15.9,18.0,,15.65,15.4
275,53000276,7.8,7.75,6.6,7.25,8.0,6.5,7.25,,,,,23.05,21.65,22.3,,22.15,22.4
276,53000277,7.2,8.5,7.6,6.25,7.25,7.5,7.0,,,,,20.7,21.05,21.95,,23.3,22.05
277,53000278,8.0,4.5,5.2,6.75,7.0,6.25,6.67,,,,,21.75,19.95,21.25,,17.7,20.2
278,53000279,7.0,4.25,5.4,4.75,4.0,6.75,5.17,,,,,15.75,17.15,17.75,,16.65,16.4
279,53000280,6.6,7.0,3.6,6.25,7.75,6.75,6.92,,,,,20.6,16.45,21.1,,17.2,17.95
280,53000281,5.4,5.0,3.6,,,,,4.75,4.5,6.75,5.33,,,,14.25,14.0,
281,53000282,8.0,8.25,5.2,6.25,8.75,7.5,7.5,,,,,23.0,19.45,24.25,,21.45,21.95
282,53000283,5.6,6.5,5.8,,,,,4.25,5.5,5.0,4.92,,,,16.25,17.9,
283,53000284,7.2,4.5,5.6,7.25,8.0,5.75,7.0,,,,,22.45,20.05,20.95,,17.3,20.8
284,53000285,7.2,5.0,2.2,,,,,6.75,4.5,8.75,6.67,,,,16.25,14.4,
285,53000286,7.8,7.0,3.2,4.25,8.25,8.0,6.83,,,,,20.3,15.25,24.05,,18.0,19.25
286,53000287,5.8,6.0,4.8,5.0,7.75,5.25,6.0,,,,,18.55,15.600000000000001,18.8,,16.6,18.35
287,53000288,5.0,7.25,2.6,,,,,6.25,6.5,9.0,7.25,,,,20.0,14.85,
288,53000289,7.6,8.25,6.8,4.5,7.25,6.5,6.08,,,,,19.35,18.9,21.35,,22.65,21.65
289,53000290,6.8,9.0,4.6,,,,,6.25,8.75,9.5,8.17,,,,24.0,20.4,
290,53000291,7.0,9.0,6.2,,,,,7.0,8.75,9.75,8.5,,,,24.75,22.2,
291,53000292,7.6,7.5,7.6,3.75,5.75,6.0,5.17,,,,,17.1,18.95,19.35,,22.7,20.95
292,53000293,7.0,9.0,4.6,,,,,6.0,7.0,8.0,7.0,,,,22.0,20.6,
293,53000294,4.6,8.5,3.6,,,,,6.75,6.5,7.0,6.75,,,,21.75,16.7,
294,53000295,5.6,7.0,3.0,,,,,5.0,5.25,7.75,6.0,,,,17.25,15.6,
295,53000296,7.4,8.0,5.6,,,,,7.0,6.0,8.75,7.25,,,,21.0,21.0,
296,53000297,6.6,8.0,5.2,7.5,6.5,6.25,6.75,,,,,20.6,19.299999999999997,19.35,,19.799999999999997,18.299999999999997
297,53000298,7.4,8.5,6.6,,,,,6.25,6.0,8.75,7.0,,,,20.75,22.5,
298,53000299,6.8,8.75,4.8,6.0,5.75,7.0,6.25,,,,,18.55,17.6,19.55,,20.35,17.35
299,53000300,6.4,7.75,4.0,,,,,5.75,6.5,9.0,7.08,,,,20.0,18.15,
300,53000301,5.6,7.75,5.8,4.0,5.75,5.25,5.0,,,,,15.35,15.4,16.6,,19.15,17.15
301,53000302,6.6,7.75,6.2,,,,,7.0,7.5,8.75,7.75,,,,22.25,20.549999999999997,
302,53000303,5.2,7.5,4.2,,,,,5.0,5.5,8.0,6.17,,,,18.0,16.9,
303,53000304,8.2,9.0,9.2,7.5,7.5,9.0,8.0,,,,,23.2,24.9,24.7,,26.4,24.9
304,53000305,7.6,8.0,4.6,7.5,8.0,8.0,7.83,,,,,23.1,19.7,23.6,,20.2,20.2
305,53000306,7.0,8.0,4.6,5.5,6.25,6.0,5.92,,,,,18.75,17.1,19.25,,19.6,17.85
306,53000307,7.6,9.5,8.6,,,,,7.25,8.25,8.75,8.08,,,,25.0,25.700000000000003,
307,53000308,5.8,5.25,4.8,,,,,6.25,6.25,7.75,6.75,,,,17.75,15.850000000000001,
308,53000309,7.6,8.25,6.2,7.25,7.5,6.75,7.17,,,,,22.35,21.049999999999997,21.85,,22.049999999999997,21.299999999999997
309,53000310,6.2,6.92,6.6,5.0,6.25,6.75,6.0,,,,,17.45,17.8,19.2,,19.72,19.05
310,53000311,5.2,8.0,3.8,,,,,6.0,5.25,9.25,6.83,,,,19.25,17.0,
311,53000312,5.0,7.25,2.4,,,,,6.0,3.0,8.25,5.75,,,,16.25,14.65,
312,53000313,5.2,7.25,5.6,,,,,5.25,4.5,7.5,5.75,,,,17.0,18.05,
313,53000314,5.2,6.25,4.2,,,,,5.0,3.75,5.75,4.83,,,,15.0,15.649999999999999,
314,53000315,5.8,7.5,5.4,,,,,6.25,5.25,8.0,6.5,,,,19.0,18.7,
315,53000316,6.4,7.5,5.4,4.5,6.25,7.0,5.92,,,,,17.15,16.3,19.65,,19.3,18.05
316,53000317,7.2,7.0,6.6,6.5,7.25,6.25,6.67,,,,,20.95,20.3,20.7,,20.8,21.05
317,53000318,6.4,7.0,5.2,,,,,5.5,4.0,7.5,5.67,,,,16.5,18.6,
318,53000319,6.6,8.75,3.6,,,,,7.75,7.0,9.5,8.08,,,,23.5,18.95,
319,53000320,7.2,8.0,6.6,5.5,7.25,5.25,6.0,,,,,19.95,19.3,19.7,,21.8,21.05
320,53000321,6.4,7.5,3.8,5.25,6.25,5.25,5.58,,,,,17.9,15.450000000000001,17.9,,17.700000000000003,16.450000000000003
321,53000322,8.0,9.0,8.4,5.5,7.25,7.25,6.67,,,,,20.75,21.9,22.5,,25.4,23.65
322,53000323,7.8,7.5,4.4,5.0,7.5,6.25,6.25,,,,,20.3,17.2,21.55,,19.7,19.7
323,53000324,5.8,5.75,2.2,4.0,6.0,4.5,4.83,,,,,15.8,12.0,16.3,,13.75,14.0
324,53000325,5.2,8.75,4.4,,,,,6.25,5.5,9.25,7.0,,,,20.5,18.35,
325,53000326,5.4,8.0,4.2,,,,,6.5,6.25,8.0,6.92,,,,20.75,17.6,
326,53000327,6.0,4.25,3.0,,,,,6.0,4.75,8.0,6.25,,,,15.0,13.25,
327,53000328,4.2,6.25,3.0,,,,,7.0,7.0,7.25,7.08,,,,20.25,13.45,
328,53000329,7.2,8.25,4.6,6.25,7.5,5.75,6.5,,,,,20.95,18.05,20.45,,20.05,19.3
329,53000330,8.0,9.0,7.8,,,,,7.75,7.5,9.0,8.08,,,,24.25,24.8,
330,53000331,6.8,7.75,6.4,6.75,7.0,6.75,6.83,,,,,20.55,19.95,20.55,,20.95,20.2
331,53000332,7.0,4.0,7.2,6.0,6.5,6.25,6.25,,,,,19.5,20.2,19.75,,18.2,20.7
332,53000333,8.6,7.25,5.4,7.0,7.25,6.0,6.75,,,,,22.85,21.0,21.85,,21.25,21.25
333,53000334,8.0,6.5,5.0,8.0,7.75,7.0,7.58,,,,,23.75,21.0,22.75,,19.5,20.75
334,53000335,8.2,7.75,9.2,9.5,8.0,8.25,8.58,,,,,25.7,26.9,24.45,,25.15,25.4
335,53000336,5.4,9.25,5.8,,,,,6.5,5.75,8.75,7.0,,,,21.5,20.450000000000003,
336,53000337,8.2,7.25,7.0,8.0,5.5,6.25,6.58,,,,,21.7,23.2,19.95,,22.45,20.7
337,53000338,7.8,6.25,7.6,7.5,7.25,7.5,7.42,,,,,22.55,22.9,22.55,,21.65,22.65
338,53000339,7.2,8.75,5.2,7.0,7.5,7.0,7.17,,,,,21.7,19.4,21.7,,21.15,19.9
339,53000340,6.0,7.0,4.6,,,,,5.75,7.0,8.25,7.0,,,,19.75,17.6,
340,53000341,5.4,7.0,4.0,,,,,6.25,5.5,6.75,6.17,,,,18.75,16.4,
341,53000342,6.8,9.25,8.0,,,,,7.0,8.0,9.0,8.0,,,,24.25,24.05,
342,53000343,6.6,6.0,3.8,7.0,7.0,5.75,6.58,,,,,20.6,17.4,19.35,,16.4,17.4
343,53000344,6.8,5.75,4.6,7.5,5.5,6.25,6.42,,,,,19.8,18.9,18.55,,17.15,16.9
344,53000345,6.2,7.75,3.4,,,,,7.0,4.25,7.5,6.25,,,,19.0,17.35,
345,53000346,6.6,9.0,7.2,,,,,8.0,9.0,9.5,8.83,,,,26.0,22.799999999999997,
346,53000347,7.0,6.75,5.0,5.5,4.75,5.0,5.08,,,,,17.25,17.5,16.75,,18.75,16.75
347,53000348,6.4,6.0,4.4,,,,,5.25,4.75,7.5,5.83,,,,16.0,16.8,
348,53000349,6.0,5.75,5.6,4.5,7.5,6.25,6.08,,,,,18.0,16.1,19.75,,17.35,19.1
349,53000350,7.6,9.0,8.6,8.25,8.0,6.75,7.67,,,,,23.85,24.450000000000003,22.35,,25.200000000000003,24.200000000000003
350,53000351,4.8,7.5,3.6,,,,,6.25,4.25,7.0,5.83,,,,18.0,15.899999999999999,
351,53000352,6.6,8.25,5.6,6.25,6.75,6.5,6.5,,,,,19.6,18.45,19.85,,20.45,18.95
352,53000353,6.8,5.0,3.0,,,,,6.0,5.25,7.5,6.25,,,,16.25,14.8,
353,53000354,7.0,3.75,8.2,7.5,8.5,9.25,8.42,,,,,23.0,22.7,24.75,,18.95,23.7
354,53000355,7.2,6.5,4.2,,,,,6.25,8.25,8.75,7.75,,,,21.0,17.9,
355,53000356,5.8,7.75,2.8,,,,,6.5,5.25,8.5,6.75,,,,19.5,16.35,
356,53000357,5.8,8.0,3.6,5.25,6.0,5.5,5.58,,,,,17.05,14.649999999999999,17.3,,17.4,15.399999999999999
357,53000358,7.6,7.0,4.0,6.5,6.5,5.5,6.17,,,,,20.6,18.1,19.6,,18.6,18.1
358,53000359,3.4,4.25,3.2,,,,,4.75,4.0,9.0,5.92,,,,13.0,10.85,
359,53000360,8.0,9.0,8.2,,,,,7.75,8.25,9.5,8.5,,,,25.0,25.2,
360,53000361,6.4,6.5,5.2,5.0,6.75,4.75,5.5,,,,,18.15,16.6,17.9,,18.1,18.35
361,53000362,3.8,6.25,4.2,,,,,6.0,5.25,8.75,6.67,,,,17.5,14.25,
362,53000363,8.6,7.0,5.8,8.5,7.0,6.5,7.33,,,,,24.1,22.9,22.1,,21.4,21.4
363,53000364,8.4,7.0,5.6,5.5,7.0,6.5,6.33,,,,,20.9,19.5,21.9,,21.0,21.0
364,53000365,8.4,8.75,9.0,7.5,8.0,8.5,8.0,,,,,23.9,24.9,24.9,,26.15,25.4
365,53000366,6.6,7.75,5.4,6.75,7.25,6.5,6.83,,,,,20.6,18.75,20.35,,19.75,19.25
366,53000367,6.8,7.0,8.0,7.5,8.0,7.5,7.67,,,,,22.3,22.3,22.3,,21.8,22.8
367,53000368,6.4,6.0,3.8,,,,,6.25,5.25,6.75,6.08,,,,17.5,16.200000000000003,
368,53000369,7.6,7.5,6.0,5.75,7.0,6.75,6.5,,,,,20.35,19.35,21.35,,21.1,20.6
369,53000370,7.0,9.25,5.8,,,,,5.5,4.5,8.0,6.0,,,,19.25,22.05,
370,53000371,7.4,8.75,7.4,,,,,7.75,8.75,9.0,8.5,,,,25.25,23.549999999999997,
371,53000372,5.4,5.25,3.2,,,,,4.5,4.25,8.5,5.75,,,,14.0,13.85,
372,53000373,7.0,7.5,6.8,5.25,6.25,6.25,5.92,,,,,18.5,19.05,19.5,,21.3,20.05
373,53000374,7.6,9.0,7.4,,,,,6.25,6.75,8.75,7.25,,,,22.0,24.0,
374,53000375,5.6,7.25,4.0,,,,,6.5,7.0,7.5,7.0,,,,20.75,16.85,
375,53000376,5.8,8.25,4.4,,,,,7.0,7.0,7.75,7.25,,,,22.25,18.45,
376,53000377,5.0,6.25,4.4,,,,,5.0,4.75,7.5,5.75,,,,16.0,15.65,
377,53000378,4.6,9.0,4.4,,,,,4.5,6.0,8.25,6.25,,,,19.5,18.0,
378,53000379,7.6,9.25,7.8,6.25,6.25,5.5,6.0,,,,,20.1,21.65,19.35,,24.65,21.65
379,53000380,5.8,6.08,3.0,4.75,5.25,5.5,5.17,,,,,15.8,13.55,16.55,,14.879999999999999,14.05
380,53000381,6.8,4.75,2.6,,,,,5.5,4.75,7.5,5.92,,,,15.0,14.149999999999999,
381,53000382,7.2,7.0,5.6,5.0,6.0,6.25,5.75,,,,,18.2,17.8,19.45,,19.8,18.8
382,53000383,5.4,7.75,5.4,,,,,6.25,6.75,8.25,7.08,,,,20.75,18.55,
383,53000384,6.6,7.75,4.6,5.25,7.25,7.0,6.5,,,,,19.1,16.45,20.85,,18.95,18.45
384,53000385,7.4,8.0,4.8,7.5,8.0,7.0,7.5,,,,,22.9,19.700000000000003,22.4,,20.200000000000003,20.200000000000003
385,53000386,7.4,8.5,8.4,6.25,4.5,5.0,5.25,,,,,18.15,22.05,16.9,,24.299999999999997,20.3
386,53000387,4.2,5.0,3.0,4.25,5.5,5.5,5.08,,,,,13.95,11.45,15.2,,12.2,12.7
387,53000388,6.6,7.0,7.0,6.75,5.0,5.75,5.83,,,,,18.35,20.35,17.35,,20.6,18.6
388,53000389,5.2,8.25,4.8,,,,,5.75,5.0,8.25,6.33,,,,19.0,18.25,
389,53000390,6.4,9.25,4.6,,,,,6.75,7.75,9.25,7.92,,,,23.75,20.25,
390,53000391,8.0,9.25,7.8,5.25,7.5,7.0,6.58,,,,,20.75,21.05,22.5,,25.05,23.3
391,53000392,6.0,7.25,3.4,,,,,8.5,9.0,8.75,8.75,,,,24.75,16.65,
392,53000393,6.8,7.75,6.8,3.75,5.75,6.0,5.17,,,,,16.3,17.35,18.55,,21.35,19.35
393,53000394,6.4,7.25,4.0,5.25,5.5,5.25,5.33,,,,,17.15,15.65,17.15,,17.65,15.9
394,53000395,8.2,7.75,8.2,7.75,5.5,6.5,6.58,,,,,21.45,24.15,20.2,,24.15,21.9
395,53000396,5.8,6.75,4.2,5.0,5.5,4.25,4.92,,,,,16.3,15.0,15.55,,16.75,15.5
396,53000397,7.2,9.25,6.2,,,,,5.75,6.25,8.75,6.92,,,,21.25,22.65,
397,53000398,5.2,7.5,4.0,,,,,4.0,4.5,6.0,4.83,,,,16.0,16.7,
398,53000399,6.2,7.0,5.6,,,,,7.0,3.0,6.5,5.5,,,,17.0,18.8,
399,53000400,7.4,6.5,3.6,,,,,6.5,5.75,8.75,7.0,,,,18.75,17.5,
400,53000401,5.6,7.5,4.8,,,,,6.0,7.75,9.25,7.67,,,,21.25,17.9,
401,53000402,5.4,5.75,2.8,,,,,6.5,5.25,9.0,6.92,,,,17.5,13.950000000000001,
402,53000403,6.6,8.0,4.0,,,,,6.0,8.0,8.75,7.58,,,,22.0,18.6,
403,53000404,5.4,8.0,4.6,,,,,5.5,4.75,8.5,6.25,,,,18.25,18.0,
404,53000405,7.0,7.25,5.8,,,,,6.75,7.75,9.0,7.83,,,,21.75,20.05,
405,53000406,6.4,7.5,6.0,,,,,7.75,5.5,9.5,7.58,,,,20.75,19.9,
406,53000407,7.6,8.25,5.6,6.5,7.0,6.0,6.5,,,,,21.1,19.7,20.6,,21.45,20.2
407,53000408,6.8,7.0,2.4,,,,,7.5,7.5,8.75,7.92,,,,22.0,16.2,
408,53000409,5.4,7.0,6.0,,,,,6.5,6.25,7.5,6.75,,,,19.75,18.4,
409,53000410,7.4,8.75,6.6,,,,,6.25,7.25,8.75,7.42,,,,22.25,22.75,
410,53000411,6.4,7.5,4.6,6.25,6.0,7.25,6.5,,,,,18.65,17.25,19.65,,18.5,17.0
411,53000412,8.6,9.25,6.6,6.75,6.5,6.5,6.58,,,,,21.85,21.95,21.6,,24.45,21.7
412,53000413,7.2,8.0,6.6,7.5,7.75,7.25,7.5,,,,,22.45,21.3,22.2,,21.8,21.55
413,53000414,6.8,9.0,6.0,,,,,7.0,5.5,8.0,6.83,,,,21.5,21.8,
414,53000415,8.2,4.0,8.0,5.75,8.5,4.75,6.33,,,,,22.45,21.95,21.45,,20.2,24.7
415,53000416,5.0,9.0,6.0,,,,,6.5,6.0,8.25,6.92,,,,21.5,20.0,
416,53000417,6.2,8.0,5.2,,,,,4.0,6.25,8.25,6.17,,,,18.25,19.4,
417,53000418,4.8,8.25,3.4,,,,,6.0,4.25,7.0,5.75,,,,18.5,16.45,
418,53000419,7.4,8.75,6.8,,,,,6.25,9.0,10.0,8.42,,,,24.0,22.950000000000003,
419,53000420,7.0,8.5,5.2,6.0,5.75,6.75,6.17,,,,,18.75,18.2,19.5,,20.7,17.95
420,53000421,5.6,7.75,5.0,,,,,6.25,6.75,8.75,7.25,,,,20.75,18.35,
421,53000422,5.4,6.5,2.6,5.5,4.25,6.75,5.5,,,,,15.15,13.5,16.4,,14.5,12.25
422,53000423,7.6,8.75,6.6,7.0,7.25,7.25,7.17,,,,,21.85,21.2,22.1,,22.95,21.45
423,53000424,6.8,8.5,7.2,,,,,6.75,8.75,9.0,8.17,,,,24.0,22.5,
424,53000425,6.2,8.0,5.6,,,,,7.25,5.75,9.0,7.33,,,,21.0,19.8,
425,53000426,7.0,8.0,6.2,6.25,7.0,6.75,6.67,,,,,20.25,19.45,20.75,,21.2,20.2
426,53000427,7.0,8.0,6.8,8.5,8.0,7.5,8.0,,,,,23.5,22.3,22.5,,21.8,21.8
427,53000428,6.4,7.75,4.0,,,,,5.5,5.5,7.5,6.17,,,,18.75,18.15,
428,53000429,8.6,8.5,8.0,7.75,9.25,6.0,7.67,,,,,25.6,24.35,23.85,,25.1,25.85
429,53000430,7.6,8.75,8.8,7.5,6.25,6.75,6.83,,,,,21.35,23.9,20.6,,25.15,22.65
430,53000431,6.8,7.25,4.6,6.0,7.25,6.25,6.5,,,,,20.05,17.4,20.3,,18.65,18.65
431,53000432,6.4,7.0,6.4,,,,,6.25,7.5,9.0,7.58,,,,20.75,19.8,
432,53000433,7.6,5.25,4.2,6.25,7.5,6.0,6.58,,,,,21.35,18.049999999999997,21.1,,17.049999999999997,19.299999999999997
433,53000434,7.2,4.5,6.2,6.25,8.0,9.0,7.75,,,,,21.45,19.65,24.2,,17.9,21.4
434,53000435,7.4,6.75,6.6,8.0,5.25,5.5,6.25,,,,,20.65,22.0,18.15,,20.75,19.25
435,53000436,7.4,6.75,7.0,8.0,6.0,7.0,7.0,,,,,21.4,22.4,20.4,,21.15,20.4
436,53000437,7.0,7.75,6.0,5.75,7.75,7.25,6.92,,,,,20.5,18.75,22.0,,20.75,20.75
437,53000438,6.6,8.5,7.4,,,,,8.5,9.5,9.5,9.17,,,,26.5,22.5,
438,53000439,8.6,9.5,7.6,5.5,6.75,7.0,6.42,,,,,20.85,21.7,22.35,,25.700000000000003,22.95
439,53000440,7.4,5.75,4.0,7.0,7.25,6.25,6.83,,,,,21.65,18.4,20.9,,17.15,18.65
440,53000441,7.0,8.5,8.6,,,,,5.25,6.25,8.5,6.67,,,,20.0,24.1,
441,53000442,8.4,7.75,6.4,7.5,8.5,5.5,7.17,,,,,24.4,22.3,22.4,,22.55,23.3
442,53000443,8.0,7.5,4.4,8.0,8.25,7.5,7.92,,,,,24.25,20.4,23.75,,19.9,20.65
443,53000444,7.0,6.5,6.4,6.5,8.0,6.0,6.83,,,,,21.5,19.9,21.0,,19.9,21.4
444,53000445,7.0,7.75,5.6,3.75,6.75,5.75,5.42,,,,,17.5,16.35,19.5,,20.35,19.35
445,53000446,7.6,8.75,6.0,6.5,8.75,5.0,6.75,,,,,22.85,20.1,21.35,,22.35,22.35
446,53000447,6.2,8.75,6.8,,,,,5.5,6.25,9.75,7.17,,,,20.5,21.75,
447,53000448,7.0,8.0,5.0,,,,,4.5,6.25,7.75,6.17,,,,18.75,20.0,
448,53000449,6.0,9.0,5.6,,,,,8.75,7.5,10.0,8.75,,,,25.25,20.6,
449,53000450,6.8,7.5,5.4,5.0,7.25,6.25,6.17,,,,,19.05,17.2,20.3,,19.7,19.45
450,53000451,4.8,6.75,2.6,,,,,6.25,6.0,8.25,6.83,,,,19.0,14.149999999999999,
451,53000452,7.2,8.0,7.2,3.75,7.5,7.0,6.08,,,,,18.45,18.15,21.7,,22.4,21.9
452,53000453,4.2,8.0,4.6,,,,,6.0,7.0,7.75,6.92,,,,21.0,16.8,
453,53000454,7.2,7.5,6.2,5.75,6.75,5.75,6.08,,,,,19.7,19.15,19.7,,20.9,20.15
454,53000455,4.0,6.25,5.4,,,,,4.25,3.75,6.25,4.75,,,,14.25,15.65,
455,53000456,6.6,6.75,5.4,,,,,6.75,4.75,8.0,6.5,,,,18.25,18.75,
456,53000457,6.8,5.5,5.6,7.5,6.5,5.5,6.5,,,,,20.8,19.9,18.8,,17.9,18.9
457,53000458,6.6,8.5,6.2,5.5,7.5,5.75,6.25,,,,,19.6,18.299999999999997,19.85,,21.299999999999997,20.299999999999997
458,53000459,7.2,8.0,5.2,5.0,6.25,5.0,5.42,,,,,18.45,17.4,18.45,,20.4,18.65
459,53000460,7.4,8.25,4.4,3.75,6.75,5.25,5.25,,,,,17.9,15.55,19.4,,20.05,18.55
460,53000461,5.2,7.25,6.8,,,,,7.5,6.75,8.75,7.67,,,,21.5,19.25,
461,53000462,7.6,7.0,5.6,4.75,6.0,5.75,5.5,,,,,18.35,17.95,19.35,,20.2,19.2
462,53000463,8.2,9.0,7.0,5.5,8.5,9.0,7.67,,,,,22.2,20.7,25.7,,24.2,23.7
463,53000464,6.6,8.25,4.4,,,,,6.5,8.0,8.75,7.75,,,,22.75,19.25,
464,53000465,6.6,9.0,5.2,5.75,6.5,6.75,6.33,,,,,18.85,17.549999999999997,19.85,,20.799999999999997,18.299999999999997
465,53000466,4.2,7.0,4.4,,,,,5.75,4.5,6.75,5.67,,,,17.25,15.600000000000001,
466,53000467,4.8,8.0,4.6,,,,,7.25,7.75,8.5,7.83,,,,23.0,17.4,
467,53000468,3.0,5.5,1.6,,,,,4.25,5.0,6.5,5.25,,,,14.75,10.1,
468,53000469,4.6,6.25,4.2,,,,,6.0,4.75,9.25,6.67,,,,17.0,15.049999999999999,
469,53000470,6.2,8.75,5.0,,,,,7.25,5.5,9.0,7.25,,,,21.5,19.95,
470,53000471,7.0,7.5,6.2,6.75,7.0,7.0,6.92,,,,,20.75,19.95,21.0,,20.7,20.2
471,53000472,8.4,9.0,7.2,7.5,6.5,6.25,6.75,,,,,22.4,23.1,21.15,,24.6,22.1
472,53000473,6.8,7.25,5.6,,,,,7.5,7.5,9.0,8.0,,,,22.25,19.65,
473,53000474,5.2,6.25,3.6,,,,,4.5,5.0,5.25,4.92,,,,15.75,15.05,
474,53000475,7.0,8.5,4.8,,,,,6.5,6.5,9.0,7.33,,,,21.5,20.3,
475,53000476,8.6,8.5,9.2,7.75,8.0,8.25,8.0,,,,,24.35,25.549999999999997,24.85,,26.299999999999997,25.799999999999997
476,53000477,4.0,8.25,4.4,,,,,7.5,7.5,9.75,8.25,,,,23.25,16.65,
477,53000478,4.6,6.75,4.4,,,,,5.0,5.0,7.75,5.92,,,,16.75,15.75,
478,53000479,7.0,8.25,8.0,5.5,6.0,7.0,6.17,,,,,18.5,20.5,20.0,,23.25,21.0
479,53000480,7.0,6.75,4.0,,,,,4.5,6.5,7.25,6.08,,,,17.75,17.75,
480,53000481,6.4,8.5,6.0,,,,,4.75,5.0,7.5,5.75,,,,18.25,20.9,
481,53000482,7.2,7.25,5.2,7.25,6.75,6.75,6.92,,,,,21.2,19.65,20.7,,19.65,19.15
482,53000483,5.0,7.75,4.6,,,,,5.0,5.0,8.5,6.17,,,,17.75,17.35,
483,53000484,7.4,9.0,6.4,8.25,8.25,7.0,7.83,,,,,23.9,22.05,22.65,,22.8,22.05
484,53000485,3.6,6.5,3.6,,,,,4.25,5.75,6.25,5.42,,,,16.5,13.7,
485,53000486,7.0,8.25,7.2,,,,,6.75,7.5,9.0,7.75,,,,22.5,22.45,
