Code,Toan,NguVan,NgoaiNgu,VatLi,HoaHoc,SinhHoc,KHTN,DiaLi,LichSu,GDCD,KHXH,Fail
64005381,4.6,3.5,2.4,,,,,6.5,4.5,7.25,6.08,
64005382,8.2,6.0,7.8,8.5,6.25,7.5,7.42,,,,,
64005383,6.6,8.25,5.4,6.75,4.5,4.75,5.33,,,,,
64005384,7.6,6.0,3.0,,,,,7.75,7.25,9.25,8.08,
64005385,3.2,6.75,3.6,,,,,6.5,5.75,8.25,6.83,
64005386,5.6,5.25,2.4,,,,,7.5,5.5,8.25,7.08,
64005387,6.6,7.25,5.0,,,,,8.0,8.25,8.25,8.17,
64005388,2.4,7.0,2.4,,,,,5.5,2.75,6.0,4.75,
64005389,4.6,7.0,4.0,4.5,3.75,3.75,4.0,,,,,
64005390,7.2,6.75,4.4,5.75,7.0,3.5,5.42,,,,,
64005391,7.0,6.5,3.4,4.25,3.25,3.75,3.75,,,,,
64005392,3.0,5.0,2.2,,,,,6.75,4.0,6.75,5.83,
64005393,6.8,6.25,4.4,5.75,2.75,4.75,4.42,,,,,
64005394,5.0,6.75,3.4,,,,,8.5,7.75,8.75,8.33,
64005395,6.0,6.25,3.4,5.75,5.0,4.5,5.08,,,,,
64005396,3.2,5.5,2.4,,,,,6.5,6.0,7.0,6.5,
64005397,7.0,7.75,5.8,,,,,7.0,8.0,9.25,8.08,
64005398,3.6,6.0,4.6,,,,,6.25,5.75,8.25,6.75,
64005399,7.8,5.75,3.8,8.0,8.0,5.25,7.08,,,,,
64005400,7.0,6.25,4.6,7.75,7.0,5.75,6.83,,,,,
64005401,3.4,4.0,4.0,,,,,4.25,4.25,6.0,4.83,
64005402,5.4,5.75,3.8,5.25,3.0,3.75,4.0,,,,,
64005403,5.4,5.5,4.6,,,,,5.75,7.0,6.75,6.5,
64005404,8.8,7.25,6.0,8.5,8.5,7.5,8.17,,,,,
64005405,6.4,7.0,3.4,5.75,4.75,4.0,4.83,,,,,
64005406,7.2,6.75,6.2,7.0,4.5,4.5,5.33,,,,,
64005407,7.8,5.75,3.6,6.75,5.25,5.0,5.67,,,,,
64005408,7.4,6.0,3.6,7.75,7.75,5.0,6.83,,,,,
64005409,6.2,5.75,2.6,,,,,6.75,7.25,9.25,7.75,
64005410,7.0,6.25,3.8,,,,,7.5,8.0,9.0,8.17,
64005411,4.4,6.75,4.4,,,,,6.75,7.75,8.0,7.5,
64005412,7.0,6.0,4.4,4.75,3.75,5.0,4.5,,,,,
64005413,3.8,6.0,4.4,,,,,6.0,5.5,7.75,6.42,
64005414,6.8,8.0,3.2,,,,,8.75,8.0,8.5,8.42,
64005415,8.0,7.75,5.8,5.0,6.25,4.5,5.25,,,,,
64005416,6.4,8.0,4.8,,,,,7.0,8.0,9.25,8.08,
64005417,4.4,4.5,3.2,,,,,6.5,5.0,6.0,5.83,
64005418,3.8,5.0,2.2,,,,,6.5,6.75,7.75,7.0,
64005419,5.8,7.0,1.6,5.5,4.25,3.25,4.33,,,,,
64005420,6.2,5.0,2.4,,,,,7.5,5.75,9.25,7.5,
64005421,3.6,3.75,1.4,,,,,5.5,2.5,6.0,4.67,
64005422,8.2,6.0,5.2,7.5,6.75,6.5,6.92,,,,,
64005423,6.2,5.25,3.0,6.5,2.75,3.5,4.25,,,,,
64005424,6.4,5.0,3.2,3.5,5.0,4.5,4.33,,,,,
64005425,8.2,6.75,6.0,6.25,8.5,6.75,7.17,,,,,
64005426,3.6,3.25,1.6,,,,,6.75,3.0,7.25,5.67,
64005427,5.0,6.5,2.0,5.5,2.75,2.75,3.67,,,,,
64005428,8.4,6.75,4.2,5.75,5.5,5.5,5.58,,,,,
64005429,7.0,6.0,2.6,,,,,5.75,4.0,7.5,5.75,
64005430,7.8,7.0,3.8,8.25,6.0,6.25,6.83,,,,,
64005431,2.8,5.75,2.0,,,,,6.25,6.75,7.5,6.83,
64005432,5.6,7.5,3.4,,,,,7.0,7.75,8.0,7.58,
64005433,8.2,7.5,4.8,8.0,8.75,5.75,7.5,,,,,
64005434,7.8,6.75,5.0,7.0,6.75,5.25,6.33,,,,,
64005435,5.8,6.75,3.4,,,,,7.25,4.0,8.5,6.58,
64005436,6.6,6.75,2.0,,,,,7.0,7.25,8.5,7.58,
64005437,6.0,5.0,2.6,5.25,4.75,5.0,5.0,,,,,
64005438,5.2,4.75,2.8,,,,,7.5,6.25,7.75,7.17,
64005439,5.2,6.25,3.4,,,,,5.0,4.75,5.75,5.17,
64005440,3.2,5.5,1.8,,,,,6.0,4.0,8.5,6.17,
64005441,6.6,6.75,4.6,5.75,4.0,3.25,4.33,,,,,
64005442,7.6,5.75,3.4,8.0,7.5,5.0,6.83,,,,,
64005443,7.4,6.25,6.6,8.0,5.0,5.25,6.08,,,,,
64005444,7.6,5.5,3.0,5.75,4.5,4.0,4.75,,,,,
64005445,5.0,4.25,2.2,,,,,5.5,4.75,7.0,5.75,
64005446,3.0,6.5,2.6,,,,,5.75,3.0,8.0,5.58,
64005447,6.4,5.5,3.8,6.75,6.0,3.75,5.5,,,,,
64005448,7.0,7.0,5.8,7.5,7.5,4.75,6.58,,,,,
64005449,7.0,5.0,4.2,4.75,5.0,5.5,5.08,,,,,
64005450,3.4,4.5,1.8,,,,,5.75,5.25,8.25,6.42,
64005451,3.4,5.25,3.0,,,,,3.75,3.0,6.25,4.33,
64005452,3.6,5.5,3.2,,,,,5.75,2.25,6.75,4.92,
64005453,2.6,4.25,3.0,,,,,5.5,2.5,6.5,4.83,
64005454,6.2,7.0,2.4,,,,,5.75,6.5,7.75,6.67,
64005455,6.4,6.5,6.0,5.25,2.5,3.25,3.67,,,,,
64005456,4.0,6.25,2.2,,,,,5.75,3.75,8.25,5.92,
64005457,7.4,7.75,5.4,,,,,7.75,8.25,9.75,8.58,
64005458,7.8,6.5,4.2,6.75,7.25,7.25,7.08,,,,,
64005459,3.6,5.0,1.8,,,,,3.25,6.0,6.75,5.33,
64005460,5.4,6.25,3.6,6.75,6.75,6.5,6.67,,,,,
64005461,5.2,6.0,1.8,,,,,8.0,7.5,9.25,8.25,
64005462,3.4,6.25,3.4,,,,,6.0,5.0,7.25,6.08,
64005463,5.0,4.25,2.2,,,,,6.0,4.0,8.5,6.17,
64005464,3.4,5.5,1.8,,,,,7.0,5.25,8.0,6.75,
64005465,8.2,6.25,2.4,7.5,6.75,4.0,6.08,,,,,
64005466,1.8,4.25,2.6,,,,,4.75,4.25,4.25,4.42,
64005467,8.0,7.0,4.0,7.0,8.25,6.75,7.33,,,,,
64005468,3.8,4.0,2.2,,,,,5.0,3.25,5.0,4.42,
64005469,5.4,6.75,2.6,4.0,4.75,3.75,4.17,,,,,
64005470,7.8,6.75,3.4,7.5,7.5,4.25,6.42,,,,,
64005471,7.8,8.25,5.0,7.5,6.25,5.5,6.42,,,,,
64005472,8.2,6.25,5.8,6.75,6.75,5.0,6.17,,,,,
64005473,3.2,6.25,3.8,,,,,5.25,4.5,5.5,5.08,
64005474,6.4,6.25,2.2,4.25,5.0,4.75,4.67,,,,,
64005475,6.0,6.75,3.6,5.0,7.0,3.0,5.0,,,,,
64005476,8.0,7.25,7.0,6.0,7.5,6.0,6.5,,,,,
64005477,6.0,7.25,4.6,,,,,8.5,7.5,9.0,8.33,
64005478,6.6,7.0,3.8,,,,,7.25,5.5,9.75,7.5,
64005479,6.0,7.0,3.8,,,,,8.0,6.0,8.75,7.58,
64005480,6.2,7.5,2.6,4.25,2.5,3.5,3.42,,,,,
64005481,7.6,5.25,3.6,,,,,6.25,4.75,9.0,6.67,
64005482,2.6,5.0,1.8,,,,,5.0,4.0,7.0,5.33,
64005483,5.6,5.0,3.6,,,,,5.75,4.5,8.75,6.33,
64005484,1.4,4.5,2.8,,,,,6.25,4.5,5.25,5.33,
64005485,8.0,6.25,6.6,,,,,8.0,8.25,8.75,8.33,
64005486,7.8,6.0,3.4,8.5,7.0,4.5,6.67,,,,,
64005487,7.8,7.5,3.4,6.75,7.25,7.5,7.17,,,,,
64005488,4.6,6.5,3.0,,,,,7.25,5.5,8.75,7.17,
64005489,4.4,8.0,4.6,,,,,7.25,7.5,6.75,7.17,
64005490,3.2,6.25,3.4,,,,,5.5,4.5,7.0,5.67,
64005491,5.0,6.25,3.0,,,,,6.75,6.5,7.75,7.0,
64005492,6.8,7.25,7.2,,,,,7.5,6.75,8.25,7.5,
64005493,6.2,6.25,3.4,,,,,7.75,8.5,8.75,8.33,
64005494,7.2,8.0,4.6,7.0,6.75,5.0,6.25,,,,,
64005495,6.8,6.75,3.4,6.75,6.5,4.0,5.75,,,,,
64005496,4.2,6.5,1.6,,,,,7.25,3.5,8.25,6.33,
64005497,7.6,8.0,6.4,7.0,7.5,5.25,6.58,,,,,
64005498,7.4,5.25,4.6,7.25,7.25,4.5,6.33,,,,,
64005499,8.4,7.25,5.2,7.25,8.25,5.0,6.83,,,,,
64005500,5.2,6.25,3.4,5.25,8.25,4.0,5.83,,,,,
64005501,6.8,6.75,3.2,,,,,6.25,5.5,7.25,6.33,
64005502,6.2,6.75,3.4,,,,,7.75,7.0,9.25,8.0,
64005503,5.2,5.5,3.8,,,,,8.25,5.75,8.25,7.42,
64005504,4.8,6.75,2.6,3.75,2.75,3.25,3.25,,,,,
64005505,5.8,6.5,3.2,5.25,7.75,5.25,6.08,,,,,
64005506,8.0,7.5,8.4,9.0,6.75,5.5,7.08,,,,,
64005507,6.8,7.5,3.6,6.5,4.5,4.0,5.0,,,,,
64005508,4.2,5.25,3.6,,,,,6.25,4.0,6.75,5.67,
64005509,4.8,6.5,3.8,,,,,6.75,7.75,9.0,7.83,
64005510,6.4,7.5,6.0,,,,,8.25,7.0,9.5,8.25,
64005511,6.0,7.0,4.2,,,,,8.25,8.5,6.5,7.75,
64005512,4.4,6.0,1.4,,,,,4.75,3.25,6.5,4.83,
64005513,4.2,5.75,3.8,,,,,6.25,5.0,7.5,6.25,
64005514,6.6,7.75,4.0,,,,,7.25,7.5,9.0,7.92,
64005515,6.4,6.75,2.6,6.0,5.25,4.25,5.17,,,,,
64005516,7.8,7.25,5.2,,,,,8.75,7.75,9.0,8.5,
64005517,7.6,6.25,3.6,7.75,6.75,4.25,6.25,,,,,
64005518,5.4,6.5,3.8,,,,,7.5,7.0,9.5,8.0,
64005519,8.0,6.0,7.8,6.0,6.25,6.0,6.08,,,,,
64005520,5.0,5.0,2.6,,,,,6.0,5.25,6.75,6.0,
64005521,5.2,6.25,3.4,4.75,3.5,3.75,4.0,,,,,
64005522,3.4,5.5,2.8,,,,,5.5,3.0,5.0,4.5,
64005523,2.8,5.25,2.4,,,,,4.25,2.25,7.75,4.75,
64005524,7.0,4.5,4.6,,,,,8.25,5.75,7.75,7.25,
64005525,5.0,5.5,2.2,,,,,6.5,3.75,6.0,5.42,
64005526,4.8,5.25,3.2,5.0,5.75,4.5,5.08,,,,,
64005527,5.8,6.5,4.2,,,,,7.25,7.0,9.0,7.75,
64005528,7.4,6.25,3.6,7.5,8.5,5.75,7.25,,,,,
64005529,6.2,5.5,3.4,5.5,2.25,3.0,3.58,,,,,
64005530,6.8,6.25,4.0,5.5,5.5,5.25,5.42,,,,,
64005531,5.4,4.75,3.8,,,,,6.0,5.75,7.0,6.25,
64005532,2.6,4.0,2.4,,,,,4.75,3.5,5.75,4.67,
64005533,3.4,2.5,2.6,,,,,4.25,2.5,6.5,4.42,
64005534,2.8,3.75,2.8,,,,,5.75,4.5,6.0,5.42,
64005535,4.0,6.75,3.0,4.0,4.0,4.5,4.17,,,,,
64005536,7.2,7.75,3.4,,,,,7.0,7.25,8.5,7.58,
64005537,5.8,6.25,3.2,3.25,2.25,3.75,3.08,,,,,
64005538,6.0,7.5,6.8,,,,,7.75,8.5,9.25,8.5,
64005539,5.2,6.25,2.4,4.25,2.5,4.0,3.58,,,,,
64005540,7.0,6.25,7.2,7.0,6.75,5.25,6.33,,,,,
64005541,6.0,6.75,2.4,,,,,7.75,7.25,9.25,8.08,
64005542,8.6,7.25,7.2,7.5,7.5,5.5,6.83,,,,,
64005543,6.6,6.25,4.0,5.0,6.25,2.0,4.42,,,,,
64005544,6.2,6.5,4.0,,,,,6.75,8.5,9.0,8.08,
64005545,4.8,6.75,3.2,,,,,6.0,3.25,7.0,5.42,
64005546,3.8,5.75,1.4,,,,,6.75,3.5,7.75,6.0,
64005547,6.8,8.5,4.6,,,,,8.75,8.5,9.0,8.75,
64005548,4.2,5.25,2.8,,,,,6.0,5.75,5.5,5.75,
64005549,7.0,6.0,6.0,8.25,7.0,4.25,6.5,,,,,
64005550,6.8,5.75,3.4,5.25,2.5,4.5,4.08,,,,,
64005551,8.0,7.25,6.0,8.25,8.0,5.25,7.17,,,,,
64005552,7.8,5.25,4.4,6.5,5.5,3.5,5.17,,,,,
64005553,5.2,5.0,2.6,4.0,4.0,5.5,4.5,,,,,
64005554,7.2,6.75,4.8,4.5,3.0,4.75,4.08,,,,,
64005555,4.0,6.75,3.8,4.75,3.5,4.75,4.33,,,,,
64005556,4.0,6.0,3.0,,,,,6.75,3.0,6.75,5.5,
64005557,5.4,7.5,6.2,7.25,3.5,4.75,5.17,,,,,
64005558,7.8,6.75,3.0,5.75,4.0,3.75,4.5,,,,,
64005559,5.4,7.0,3.4,,,,,7.25,7.25,7.25,7.25,
64005560,4.8,6.5,2.2,,,,,7.5,5.5,7.5,6.83,
64005561,5.6,7.25,4.8,,,,,7.5,7.0,9.5,8.0,
64005562,4.0,7.75,4.4,5.0,3.25,2.75,3.67,,,,,
64005563,8.0,7.25,2.0,,,,,7.75,8.0,9.25,8.33,
64005564,6.4,6.5,4.2,,,,,7.5,8.0,9.0,8.17,
64005565,7.0,6.25,2.2,,,,,6.75,5.75,8.0,6.83,
64005566,8.0,6.75,5.8,8.75,8.0,4.5,7.08,,,,,
64005567,4.2,6.5,2.0,,,,,7.0,6.75,7.25,7.0,
64005568,6.6,6.75,4.2,,,,,7.0,6.0,8.5,7.17,
64005569,7.0,5.25,3.6,,,,,7.5,6.0,8.5,7.33,
64005570,6.8,7.75,3.4,,,,,7.5,4.25,8.75,6.83,
64005571,5.8,6.75,3.4,4.5,2.5,2.75,3.25,,,,,
64005572,4.0,7.0,5.2,,,,,6.25,5.5,7.0,6.25,
64005573,6.6,6.5,3.0,,,,,6.25,8.0,8.0,7.42,
64005574,4.2,6.0,2.2,,,,,5.5,3.0,7.25,5.25,
64005575,3.6,5.25,3.8,,,,,5.25,5.75,6.75,5.92,
64005576,5.2,5.0,3.0,,,,,6.75,5.25,7.5,6.5,
64005577,3.0,5.0,3.0,,,,,4.25,5.5,6.5,5.42,
64005578,5.4,6.75,2.0,,,,,5.75,7.5,9.0,7.42,
64005579,6.8,6.5,3.4,,,,,7.25,6.75,8.0,7.33,
64005580,5.0,7.0,4.4,,,,,7.25,7.5,8.5,7.75,
64005581,3.6,5.0,1.8,,,,,5.0,4.75,4.75,4.83,
64005582,4.6,4.25,3.2,,,,,5.25,5.5,6.25,5.67,
64005583,4.0,6.5,3.0,,,,,5.75,5.5,6.25,5.83,
64005584,6.0,5.5,3.8,,,,,7.0,5.75,7.5,6.75,
64005585,6.4,7.25,4.8,,,,,6.25,6.25,7.5,6.67,
64005586,5.6,7.0,3.4,,,,,8.25,6.5,8.5,7.75,
64005587,6.6,7.25,5.0,,,,,7.0,7.5,9.25,7.92,
64005588,4.8,5.5,2.2,,,,,6.5,7.5,6.75,6.92,
64005589,4.2,6.0,3.6,,,,,5.75,3.5,7.5,5.58,
64005590,5.6,7.0,4.8,,,,,6.25,6.5,8.25,7.0,
64005591,6.6,8.5,3.6,,,,,6.75,6.5,9.25,7.5,
64005592,4.0,5.25,3.4,,,,,7.5,2.75,7.25,5.83,
64005593,3.6,6.0,2.8,,,,,6.75,6.5,7.0,6.75,
64005594,7.2,7.5,3.0,6.25,7.75,3.75,5.92,,,,,
64005595,3.6,5.75,1.8,,,,,4.0,4.0,7.25,5.08,
64005596,7.0,6.25,1.8,,,,,6.5,5.75,8.75,7.0,
64005597,5.6,6.5,3.2,,,,,7.75,7.75,8.25,7.92,
64005598,7.6,7.5,5.2,7.75,8.0,5.75,7.17,,,,,
64005599,3.6,6.0,1.6,,,,,5.5,3.5,7.0,5.33,
64005600,5.0,5.0,6.2,,,,,6.5,5.75,8.0,6.75,
64005601,7.4,5.5,3.6,5.0,6.0,3.75,4.92,,,,,
64005603,4.6,5.75,1.4,,,,,5.25,5.25,5.75,5.42,
64005604,7.6,5.75,5.2,,,,,8.0,7.75,9.25,8.33,
64005605,4.2,6.75,2.8,,,,,7.0,6.75,8.25,7.33,
64005606,5.6,6.25,2.6,,,,,5.75,6.25,7.0,6.33,
64005607,7.8,5.75,4.4,8.0,7.25,3.0,6.08,,,,,
64005608,6.0,5.75,3.6,,,,,7.75,6.75,8.0,7.5,
64005609,6.2,6.25,4.0,,,,,5.75,3.0,6.75,5.17,
64005610,8.4,7.0,4.4,7.5,7.75,6.5,7.25,,,,,
64005611,5.8,6.25,4.0,,,,,7.75,7.75,9.0,8.17,
64005612,7.0,7.25,3.6,,,,,7.5,6.5,8.0,7.33,
64005613,7.0,6.5,5.2,,,,,5.25,5.0,8.75,6.33,
64005614,6.0,7.0,3.6,,,,,6.75,6.25,8.5,7.17,
64005615,7.4,5.75,3.6,8.25,6.5,4.5,6.42,,,,,
64005616,5.0,4.5,3.0,,,,,6.25,6.5,6.5,6.42,
64005617,6.6,6.75,3.6,,,,,8.75,8.5,8.75,8.67,
64005618,6.0,6.25,5.0,,,,,6.5,4.75,8.5,6.58,
64005619,7.2,4.0,3.4,6.5,5.75,4.75,5.67,,,,,
64005620,5.4,4.25,2.4,,,,,6.25,4.75,8.0,6.33,
64005621,5.6,4.5,3.4,,,,,7.0,4.25,8.25,6.5,
64005622,5.2,5.0,1.8,,,,,6.75,6.75,8.75,7.42,
64005623,3.0,3.75,2.8,,,,,5.5,4.0,7.0,5.5,
64005624,4.6,5.0,3.0,,,,,7.5,5.25,8.25,7.0,
64005625,7.6,6.5,3.2,,,,,5.75,5.25,8.75,6.58,
64005626,4.6,6.5,4.2,,,,,5.5,5.5,7.75,6.25,
64005627,6.4,7.25,4.8,,,,,7.25,5.5,8.0,6.92,
64005628,7.2,7.0,3.4,,,,,6.5,6.75,8.0,7.08,
64005629,6.0,5.0,2.2,,,,,6.0,5.25,6.0,5.75,
64005630,4.0,5.25,3.2,,,,,7.0,2.5,7.75,5.75,
64005631,5.8,4.25,5.6,6.0,7.5,7.75,7.08,,,,,
64005632,4.8,6.5,2.8,,,,,6.25,5.25,7.0,6.17,
64005633,6.2,6.75,3.2,,,,,7.75,7.25,8.0,7.67,
64005634,5.8,7.0,4.4,,,,,7.25,7.75,9.25,8.08,
64005635,4.4,6.5,3.0,,,,,5.75,6.0,8.0,6.58,
64005636,5.4,8.0,3.2,,,,,5.75,4.75,8.0,6.17,
64005637,8.2,6.5,3.8,6.75,7.25,4.75,6.25,,,,,
64005638,7.0,5.0,3.0,,,,,8.5,7.25,8.75,8.17,
64005639,5.4,7.5,3.8,6.25,7.5,4.75,6.17,,,,,
64005640,4.4,6.0,3.0,,,,,7.0,4.75,8.25,6.67,
64005641,7.2,5.0,2.6,,,,,7.5,7.0,9.5,8.0,
64005642,6.0,6.5,2.2,,,,,6.25,5.0,8.5,6.58,
64005643,4.4,3.25,3.0,,,,,4.75,2.75,8.25,5.25,
64005644,7.0,7.0,4.6,7.0,7.25,6.25,6.83,,,,,
64005645,7.4,7.25,3.2,8.25,6.25,4.5,6.33,,,,,
64005646,6.2,7.0,7.2,,,,,8.5,9.0,9.0,8.83,
64005647,6.2,6.0,3.4,,,,,6.5,7.25,8.5,7.42,
64005648,6.6,6.75,3.4,,,,,7.25,6.0,8.25,7.17,
64005649,6.0,7.75,4.2,,,,,7.75,8.75,9.0,8.5,
64005650,4.4,5.75,2.8,,,,,6.5,5.5,8.25,6.75,
64005651,6.0,7.0,6.4,,,,,6.5,6.5,8.5,7.17,
64005652,4.8,5.5,2.0,,,,,5.75,4.25,7.5,5.83,
64005653,6.8,8.75,5.6,,,,,8.5,8.0,9.0,8.5,
64005654,7.8,6.75,5.8,7.5,7.0,5.75,6.75,,,,,
64005655,6.6,7.75,5.2,,,,,7.25,8.0,8.5,7.92,
64005656,7.8,6.5,3.6,7.5,5.75,2.0,5.08,,,,,
64005657,5.8,5.75,1.8,,,,,6.0,4.25,8.25,6.17,
64005658,7.4,6.75,6.4,6.5,7.5,8.5,7.5,,,,,
64005659,6.4,6.25,3.2,,,,,6.75,6.75,8.0,7.17,
64005660,6.8,6.25,2.6,,,,,7.5,6.75,8.5,7.58,
64005661,3.6,5.75,2.0,,,,,5.25,4.25,7.25,5.58,
64005662,3.0,7.0,3.4,,,,,7.0,8.0,9.25,8.08,
64005663,6.4,8.5,5.6,,,,,5.75,5.75,8.75,6.75,
64005664,6.0,8.0,3.0,,,,,8.0,7.75,8.75,8.17,
64005665,6.2,5.75,3.8,,,,,7.75,5.5,8.5,7.25,
64005666,6.8,7.25,4.6,,,,,7.75,7.25,8.0,7.67,
64005667,4.2,8.0,3.2,,,,,5.25,5.25,8.0,6.17,
64005668,5.4,5.75,3.4,,,,,6.75,5.5,7.25,6.5,
64005669,7.4,7.0,3.2,6.75,7.0,3.25,5.67,,,,,
64005670,7.4,7.0,7.8,7.75,7.0,4.5,6.42,,,,,
64005671,6.4,6.75,4.2,,,,,6.5,4.0,9.0,6.5,
64005672,6.0,5.75,4.8,,,,,6.25,6.75,7.75,6.92,
64005673,4.4,4.25,2.8,,,,,6.0,4.75,7.5,6.08,
64005674,5.8,4.0,1.0,,,,,7.5,4.25,6.25,6.0,
64005675,7.2,6.0,5.4,7.5,8.0,6.5,7.33,,,,,
64005676,5.8,5.5,6.6,6.75,5.5,6.0,6.08,,,,,
64005677,7.8,6.75,5.0,7.0,6.75,5.5,6.42,,,,,
64005678,5.2,5.5,3.4,,,,,5.25,6.25,8.0,6.5,
64005679,6.0,7.0,3.0,,,,,5.5,6.25,7.75,6.5,
64005680,7.8,7.0,7.2,,,,,7.5,8.0,8.75,8.08,
64005681,4.4,8.0,1.8,,,,,7.75,5.75,7.5,7.0,
64005682,3.2,5.25,1.6,,,,,6.5,3.5,5.75,5.25,
64005683,7.4,5.75,6.2,6.0,5.75,4.0,5.25,,,,,
64005684,6.4,3.5,2.2,,,,,6.5,4.75,6.5,5.92,
64005685,3.8,6.25,2.4,,,,,7.5,7.25,7.5,7.42,
64005686,6.6,5.75,4.4,7.0,5.25,5.25,5.83,,,,,
64005687,5.6,8.25,5.8,,,,,6.0,4.75,8.0,6.25,
64005688,5.2,6.75,3.8,,,,,7.0,5.25,8.5,6.92,
64005689,6.8,6.5,2.2,,,,,8.25,7.75,9.0,8.33,
64005690,7.8,8.25,5.2,7.0,7.5,6.25,6.92,,,,,
64005691,4.2,7.25,2.4,,,,,6.25,2.75,5.75,4.92,
64005692,5.8,7.75,2.6,,,,,7.25,5.75,8.0,7.0,
64005693,5.6,6.5,2.8,,,,,6.25,4.25,7.25,5.92,
64005694,8.0,7.0,5.4,7.5,8.0,7.75,7.75,,,,,
64005695,7.2,5.0,4.4,6.75,7.25,4.25,6.08,,,,,
64005696,5.4,6.0,2.6,,,,,6.75,5.5,7.25,6.5,
64005697,7.6,6.0,4.6,4.0,7.0,6.0,5.67,,,,,
64005698,7.2,7.0,5.2,6.5,7.5,5.5,6.5,,,,,
64005699,4.6,4.5,2.0,,,,,5.75,4.5,7.5,5.92,
64005700,5.0,5.0,3.0,,,,,6.0,4.5,7.75,6.08,
64005701,5.6,6.0,2.0,,,,,7.25,3.0,6.0,5.42,
64005702,4.4,4.0,2.4,,,,,7.0,6.0,6.75,6.58,
64005703,8.0,5.25,3.4,7.5,7.75,3.25,6.17,,,,,
64005704,6.4,5.0,3.6,5.25,5.5,2.0,4.25,,,,,
64005705,5.8,6.5,3.2,,,,,5.25,4.25,7.0,5.5,
64005706,8.6,7.5,2.0,7.5,8.25,6.0,7.25,,,,,
64005707,4.6,5.0,3.8,,,,,7.75,5.75,9.75,7.75,
64005708,5.8,6.75,6.4,,,,,7.0,6.5,8.75,7.42,
64005709,6.2,6.5,3.8,,,,,7.25,5.5,8.5,7.08,
64005710,3.8,5.25,1.8,,,,,5.5,4.0,7.25,5.58,
64005711,5.4,5.5,3.6,,,,,5.0,4.25,7.25,5.5,
64005712,6.4,7.0,2.8,,,,,5.75,6.0,8.5,6.75,
64005713,4.0,5.0,2.6,,,,,7.0,4.75,8.75,6.83,
64005714,6.6,7.5,4.6,,,,,6.5,5.5,7.75,6.58,
64005715,6.0,5.5,2.8,,,,,6.0,6.75,7.75,6.83,
64005716,6.2,7.5,4.8,,,,,8.25,8.5,9.25,8.67,
64005717,3.2,6.5,4.2,,,,,7.5,7.5,9.0,8.0,
64005718,3.4,6.0,2.4,,,,,6.5,5.75,7.75,6.67,
64005719,8.4,8.25,6.0,8.25,8.0,7.5,7.92,,,,,
64005720,5.6,7.25,4.0,,,,,7.0,6.0,8.5,7.17,
64005721,8.0,6.75,4.6,,,,,8.25,8.75,9.5,8.83,
64005722,5.8,5.0,3.8,,,,,5.25,4.0,5.5,4.92,
64005723,7.6,7.25,3.8,,,,,7.75,7.75,9.5,8.33,
64005724,5.6,6.25,2.8,,,,,5.75,4.25,5.75,5.25,
64005725,5.0,4.0,2.8,,,,,7.0,8.0,9.0,8.0,
64005726,7.4,6.5,4.6,7.25,5.25,6.25,6.25,,,,,
64005727,8.2,5.5,4.4,8.0,8.0,3.75,6.58,,,,,
64005728,2.8,5.0,8.6,,,,,6.5,6.75,7.75,7.0,
64005729,6.6,5.25,5.2,,,,,7.25,7.0,8.0,7.42,
64005730,6.0,6.5,6.0,,,,,6.25,6.75,8.0,7.0,
64005731,5.8,5.5,1.8,,,,,6.5,3.75,7.5,5.92,
64005732,5.6,6.25,2.8,,,,,8.5,8.0,8.75,8.42,
64005733,4.4,5.0,3.0,,,,,5.5,4.5,7.5,5.83,
64005734,3.8,5.0,3.2,,,,,3.25,2.75,6.0,4.0,
64005735,4.4,6.5,3.2,,,,,6.5,7.5,8.0,7.33,
64005736,5.6,5.5,3.0,,,,,5.5,4.5,7.5,5.83,
64005737,7.8,7.75,6.8,,,,,7.75,8.25,9.75,8.58,
64005738,5.0,5.75,2.0,,,,,7.75,6.75,8.5,7.67,
64005739,4.4,6.75,3.8,,,,,4.75,4.0,9.0,5.92,
64005740,3.4,6.25,3.4,,,,,5.5,7.5,8.75,7.25,
64005741,5.0,6.5,3.4,,,,,8.25,8.5,8.75,8.5,
64005742,6.6,5.0,4.0,,,,,5.75,6.5,8.25,6.83,
64005743,6.2,5.5,2.8,,,,,6.75,6.5,7.75,7.0,
64005744,6.8,6.5,2.8,,,,,6.25,4.5,9.25,6.67,
64005745,6.2,6.75,2.8,,,,,7.0,5.5,8.0,6.83,
64005746,4.6,5.0,3.2,,,,,5.75,4.25,7.75,5.92,
64005747,6.4,6.75,4.6,,,,,6.25,4.5,7.5,6.08,
64005748,7.2,7.0,4.4,6.5,8.75,6.0,7.08,,,,,
64005749,6.2,6.0,1.8,,,,,7.25,5.75,7.5,6.83,
64005750,4.4,5.75,2.2,,,,,6.0,5.5,7.75,6.42,
64005751,5.8,5.75,2.4,,,,,5.25,4.0,7.25,5.5,
64005752,6.2,7.25,4.4,,,,,7.5,8.5,9.5,8.5,
64005753,6.8,7.75,5.0,,,,,6.5,4.75,8.25,6.5,
64005754,6.8,7.25,3.6,,,,,7.5,7.25,9.0,7.92,
64005755,3.0,4.25,5.2,,,,,5.25,5.25,7.75,6.08,
64005756,4.6,6.5,2.8,,,,,5.75,5.0,8.75,6.5,
64005757,8.2,5.5,6.2,6.75,3.75,5.5,5.33,,,,,
